county,precinct,office,district,candidate,party,votes,early_voting,mail,election_day,provisional,other
Volusia,0511 511,Volusia ECHO,,Over Votes,,0,0,0,0,0,0
Volusia,0511 511,Volusia ECHO,,Under Votes,,90,43,25,22,0,0
Volusia,0511 511,Volusia Forever,,Yes (For Bonds),,513,202,214,97,0,0
Volusia,0511 511,Volusia Forever,,No (Against Bonds),,291,166,56,69,0,0
Volusia,0511 511,Volusia Forever,,Over Votes,,0,0,0,0,0,0
Volusia,0511 511,Volusia Forever,,Under Votes,,77,40,16,21,0,0
Volusia,0512 512,President,,Donald J. Trump,REP,2089,936,750,400,3,0
Volusia,0512 512,President,,Joseph R. Biden,DEM,1586,470,973,142,1,0
Volusia,0512 512,President,,Jo Jorgensen,LPF,27,5,16,6,0,0
Volusia,0512 512,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0,0
Volusia,0512 512,President,,Gloria La Riva,PSL,1,0,0,1,0,0
Volusia,0512 512,President,,Howie Hawkins,GRE,5,0,2,3,0,0
Volusia,0512 512,President,,Don Blankenship,CPF,0,0,0,0,0,0
Volusia,0512 512,President,,WRITE-IN,,10,3,4,3,0,0
Volusia,0512 512,President,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,President,,Under Votes,,18,2,13,3,0,0
Volusia,0512 512,U.S. House,6,Michael Waltz,REP,2183,932,846,403,2,0
Volusia,0512 512,U.S. House,6,Clint Curtis,DEM,1397,441,837,118,1,0
Volusia,0512 512,U.S. House,6,WRITE-IN,,3,0,3,0,0,0
Volusia,0512 512,U.S. House,6,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,U.S. House,6,Under Votes,,153,43,72,37,1,0
Volusia,0512 512,State Attorney 7th Judicial Circuit,,R.J. Larizza,REP,2209,942,879,386,2,0
Volusia,0512 512,State Attorney 7th Judicial Circuit,,Don Dempsey,,1178,359,705,113,1,0
Volusia,0512 512,State Attorney 7th Judicial Circuit,,Over Votes,,1,1,0,0,0,0
Volusia,0512 512,State Attorney 7th Judicial Circuit,,Under Votes,,348,114,174,59,1,0
Volusia,0512 512,State Senate,7,Travis J. Hutson,REP,2055,896,777,380,2,0
Volusia,0512 512,State Senate,7,Heather Hunter,DEM,1482,458,886,137,1,0
Volusia,0512 512,State Senate,7,WRITE-IN,,2,0,0,2,0,0
Volusia,0512 512,State Senate,7,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,State Senate,7,Under Votes,,197,62,95,39,1,0
Volusia,0512 512,State House,25,Tom Leek,REP,1983,846,790,346,1,0
Volusia,0512 512,State House,25,Sarah Zutter,DEM,1104,337,681,86,0,0
Volusia,0512 512,State House,25,"Joseph ""Joe"" Hannoush (LPF)",,99,36,44,19,0,0
Volusia,0512 512,State House,25,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,State House,25,Under Votes,,149,46,70,32,1,0
Volusia,0512 512,State House,26,Elizabeth Fetterhoff,REP,175,76,60,38,1,0
Volusia,0512 512,State House,26,Patrick Henry,DEM,200,68,103,28,1,0
Volusia,0512 512,State House,26,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,State House,26,Under Votes,,26,7,10,9,0,0
Volusia,0512 512,Supreme Court - Carlos G. Muniz,,Yes,,2177,860,991,323,3,0
Volusia,0512 512,Supreme Court - Carlos G. Muniz,,No,,859,278,467,114,0,0
Volusia,0512 512,Supreme Court - Carlos G. Muniz,,Over Votes,,1,0,0,1,0,0
Volusia,0512 512,Supreme Court - Carlos G. Muniz,,Under Votes,,699,278,300,120,1,0
Volusia,0512 512,5th Dist Crt of Appeal - Evander,,Yes,,2329,857,1131,339,2,0
Volusia,0512 512,5th Dist Crt of Appeal - Evander,,No,,662,261,303,97,1,0
Volusia,0512 512,5th Dist Crt of Appeal - Evander,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,5th Dist Crt of Appeal - Evander,,Under Votes,,745,298,324,122,1,0
Volusia,0512 512,5th Dist Crt of Appeal - Grosshans,,Yes,,2191,846,1015,327,3,0
Volusia,0512 512,5th Dist Crt of Appeal - Grosshans,,No,,786,265,415,106,0,0
Volusia,0512 512,5th Dist Crt of Appeal - Grosshans,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,5th Dist Crt of Appeal - Grosshans,,Under Votes,,759,305,328,125,1,0
Volusia,0512 512,5th Dist Crt of Appeal - Harris,,Yes,,2308,889,1082,335,2,0
Volusia,0512 512,5th Dist Crt of Appeal - Harris,,No,,674,227,350,97,0,0
Volusia,0512 512,5th Dist Crt of Appeal - Harris,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,5th Dist Crt of Appeal - Harris,,Under Votes,,754,300,326,126,2,0
Volusia,0512 512,5th Dist Crt of Appeal - Orfinger,,Yes,,2431,895,1198,336,2,0
Volusia,0512 512,5th Dist Crt of Appeal - Orfinger,,No,,612,246,271,95,0,0
Volusia,0512 512,5th Dist Crt of Appeal - Orfinger,,Over Votes,,1,0,0,1,0,0
Volusia,0512 512,5th Dist Crt of Appeal - Orfinger,,Under Votes,,692,275,289,126,2,0
Volusia,0512 512,5th Dist Crt of Appeal - Sasso,,Yes,,2218,856,1031,328,3,0
Volusia,0512 512,5th Dist Crt of Appeal - Sasso,,No,,723,242,382,99,0,0
Volusia,0512 512,5th Dist Crt of Appeal - Sasso,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,5th Dist Crt of Appeal - Sasso,,Under Votes,,795,318,345,131,1,0
Volusia,0512 512,5th Dist Crt of Appeal - Wallis,,Yes,,2226,848,1055,320,3,0
Volusia,0512 512,5th Dist Crt of Appeal - Wallis,,No,,711,255,348,108,0,0
Volusia,0512 512,5th Dist Crt of Appeal - Wallis,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,5th Dist Crt of Appeal - Wallis,,Under Votes,,799,313,355,130,1,0
Volusia,0512 512,Circuit Judge,,Joan Anthony,,1683,612,873,196,2,0
Volusia,0512 512,Circuit Judge,,Dan Hilbert,,1266,517,522,227,0,0
Volusia,0512 512,Circuit Judge,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,Circuit Judge,,Under Votes,,787,287,363,135,2,0
Volusia,0512 512,County Council Chair,,Jeff Brower,,1838,739,815,282,2,0
Volusia,0512 512,County Council Chair,,"Deborah A. ""Deb"" Denys",,1309,457,675,176,1,0
Volusia,0512 512,County Council Chair,,Over Votes,,4,3,1,0,0,0
Volusia,0512 512,County Council Chair,,Under Votes,,585,217,267,100,1,0
Volusia,0512 512,County Council Member District 4,,Barbara Bonarrigo,,1363,512,646,203,2,0
Volusia,0512 512,County Council Member District 4,,Heather Post,,1798,709,833,256,0,0
Volusia,0512 512,County Council Member District 4,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,County Council Member District 4,,Under Votes,,575,195,279,99,2,0
Volusia,0512 512,Soil & Water Conservation Seat 2,,John Nelson,,2115,819,961,333,2,0
Volusia,0512 512,Soil & Water Conservation Seat 2,,Wesley Wayne Wilson Jr,,649,243,320,86,0,0
Volusia,0512 512,Soil & Water Conservation Seat 2,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,Soil & Water Conservation Seat 2,,Under Votes,,972,354,477,139,2,0
Volusia,0512 512,Soil & Water Conservation Seat 4,,Wendy Anderson,,1619,568,839,210,2,0
Volusia,0512 512,Soil & Water Conservation Seat 4,,Barbara Deering,,1196,516,468,211,1,0
Volusia,0512 512,Soil & Water Conservation Seat 4,,Over Votes,,2,0,1,1,0,0
Volusia,0512 512,Soil & Water Conservation Seat 4,,Under Votes,,919,332,450,136,1,0
Volusia,0512 512,Ormond Beach Mayor,,Rob Bridger,,1593,542,877,172,2,0
Volusia,0512 512,Ormond Beach Mayor,,Bill Partington,,1778,735,730,313,0,0
Volusia,0512 512,Ormond Beach Mayor,,Over Votes,,1,0,0,1,0,0
Volusia,0512 512,Ormond Beach Mayor,,Under Votes,,364,139,151,72,2,0
Volusia,0512 512,Amendment 1 - Citzenship Requirement,,Yes,,2739,1049,1216,471,3,0
Volusia,0512 512,Amendment 1 - Citzenship Requirement,,No,,783,281,449,53,0,0
Volusia,0512 512,Amendment 1 - Citzenship Requirement,,Over Votes,,2,2,0,0,0,0
Volusia,0512 512,Amendment 1 - Citzenship Requirement,,Under Votes,,212,84,93,34,1,0
Volusia,0512 512,Amendment 2 - Minimum Wage,,Yes,,1830,580,1031,216,3,0
Volusia,0512 512,Amendment 2 - Minimum Wage,,No,,1688,748,628,311,1,0
Volusia,0512 512,Amendment 2 - Minimum Wage,,Over Votes,,1,1,0,0,0,0
Volusia,0512 512,Amendment 2 - Minimum Wage,,Under Votes,,217,87,99,31,0,0
Volusia,0512 512,Amendment 3 - Primary Elections,,Yes,,1641,538,831,269,3,0
Volusia,0512 512,Amendment 3 - Primary Elections,,No,,1799,766,792,241,0,0
Volusia,0512 512,Amendment 3 - Primary Elections,,Over Votes,,1,0,1,0,0,0
Volusia,0512 512,Amendment 3 - Primary Elections,,Under Votes,,295,112,134,48,1,0
Volusia,0512 512,Amendment 4 - Apprl Const. Amendment,,Yes,,1560,669,609,280,2,0
Volusia,0512 512,Amendment 4 - Apprl Const. Amendment,,No,,1821,616,992,212,1,0
Volusia,0512 512,Amendment 4 - Apprl Const. Amendment,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,Amendment 4 - Apprl Const. Amendment,,Under Votes,,355,131,157,66,1,0
Volusia,0512 512,Amendment 5 - Homestead,,Property Taxes,,,,,,,
Volusia,0512 512,Amendment 5 - Homestead,,Yes,,2343,923,1040,378,2,0
Volusia,0512 512,Amendment 5 - Homestead,,No,,973,336,535,102,0,0
Volusia,0512 512,Amendment 5 - Homestead,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,Amendment 5 - Homestead,,Under Votes,,420,157,183,78,2,0
Volusia,0512 512,Amendment 6 - Ad Valorem Tax Discount,,Yes,,2842,1064,1329,447,2,0
Volusia,0512 512,Amendment 6 - Ad Valorem Tax Discount,,No,,596,234,305,56,1,0
Volusia,0512 512,Amendment 6 - Ad Valorem Tax Discount,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,Amendment 6 - Ad Valorem Tax Discount,,Under Votes,,298,118,124,55,1,0
Volusia,0512 512,Volusia ECHO,,Yes (For Bonds),,2552,865,1335,350,2,0
Volusia,0512 512,Volusia ECHO,,No (Against Bonds),,855,410,290,154,1,0
Volusia,0512 512,Volusia ECHO,,Over Votes,,0,0,0,0,0,0
Volusia,0512 512,Volusia ECHO,,Under Votes,,329,141,133,54,1,0
Volusia,0512 512,Volusia Forever,,Yes (For Bonds),,2638,890,1381,365,2,0
Volusia,0512 512,Volusia Forever,,No (Against Bonds),,787,392,252,141,2,0
Volusia,0512 512,Volusia Forever,,Over Votes,,1,1,0,0,0,0
Volusia,0512 512,Volusia Forever,,Under Votes,,310,133,125,52,0,0
Volusia,0515 515,President,,Donald J. Trump,REP,1307,629,466,212,0,0
Volusia,0515 515,President,,Joseph R. Biden,DEM,1171,400,693,74,4,0
Volusia,0515 515,President,,Jo Jorgensen,LPF,16,7,2,7,0,0
Volusia,0515 515,President,,"Roque ""Rocky"" De La Fuente",REF,1,0,0,1,0,0
Volusia,0515 515,President,,Gloria La Riva,PSL,0,0,0,0,0,0
Volusia,0515 515,President,,Howie Hawkins,GRE,4,3,0,1,0,0
Volusia,0515 515,President,,Don Blankenship,CPF,2,0,1,1,0,0
Volusia,0515 515,President,,WRITE-IN,,3,0,3,0,0,0
Volusia,0515 515,President,,Over Votes,,3,2,1,0,0,0
Volusia,0515 515,President,,Under Votes,,8,3,5,0,0,0
Volusia,0515 515,U.S. House,6,Michael Waltz,REP,1295,621,474,200,0,0
Volusia,0515 515,U.S. House,6,Clint Curtis,DEM,1115,389,649,73,4,0
Volusia,0515 515,U.S. House,6,WRITE-IN,,6,1,3,2,0,0
Volusia,0515 515,U.S. House,6,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,U.S. House,6,Under Votes,,99,33,45,21,0,0
Volusia,0515 515,State Attorney 7th Judicial Circuit,,R.J. Larizza,REP,1339,634,508,197,0,0
Volusia,0515 515,State Attorney 7th Judicial Circuit,,Don Dempsey,,966,332,560,70,4,0
Volusia,0515 515,State Attorney 7th Judicial Circuit,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,State Attorney 7th Judicial Circuit,,Under Votes,,210,78,103,29,0,0
Volusia,0515 515,State Senate,7,Travis J. Hutson,REP,1243,602,445,196,0,0
Volusia,0515 515,State Senate,7,Heather Hunter,DEM,1141,397,668,72,4,0
Volusia,0515 515,State Senate,7,WRITE-IN,,5,0,2,3,0,0
Volusia,0515 515,State Senate,7,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,State Senate,7,Under Votes,,126,45,56,25,0,0
Volusia,0515 515,State House,25,Tom Leek,REP,1285,624,467,194,0,0
Volusia,0515 515,State House,25,Sarah Zutter,DEM,1017,343,613,57,4,0
Volusia,0515 515,State House,25,"Joseph ""Joe"" Hannoush (LPF)",,85,35,30,20,0,0
Volusia,0515 515,State House,25,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,State House,25,Under Votes,,128,42,61,25,0,0
Volusia,0515 515,Supreme Court - Carlos G. Muniz,,Yes,,1406,621,613,170,2,0
Volusia,0515 515,Supreme Court - Carlos G. Muniz,,No,,651,234,354,61,2,0
Volusia,0515 515,Supreme Court - Carlos G. Muniz,,Over Votes,,1,1,0,0,0,0
Volusia,0515 515,Supreme Court - Carlos G. Muniz,,Under Votes,,457,188,204,65,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Evander,,Yes,,1497,619,705,171,2,0
Volusia,0515 515,5th Dist Crt of Appeal - Evander,,No,,521,219,240,60,2,0
Volusia,0515 515,5th Dist Crt of Appeal - Evander,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Evander,,Under Votes,,497,206,226,65,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Grosshans,,Yes,,1408,603,640,163,2,0
Volusia,0515 515,5th Dist Crt of Appeal - Grosshans,,No,,604,227,311,64,2,0
Volusia,0515 515,5th Dist Crt of Appeal - Grosshans,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Grosshans,,Under Votes,,503,214,220,69,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Harris,,Yes,,1486,624,688,173,1,0
Volusia,0515 515,5th Dist Crt of Appeal - Harris,,No,,530,212,260,55,3,0
Volusia,0515 515,5th Dist Crt of Appeal - Harris,,Over Votes,,2,2,0,0,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Harris,,Under Votes,,497,206,223,68,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Orfinger,,Yes,,1486,607,711,167,1,0
Volusia,0515 515,5th Dist Crt of Appeal - Orfinger,,No,,534,224,247,60,3,0
Volusia,0515 515,5th Dist Crt of Appeal - Orfinger,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Orfinger,,Under Votes,,495,213,213,69,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Sasso,,Yes,,1436,608,661,165,2,0
Volusia,0515 515,5th Dist Crt of Appeal - Sasso,,No,,553,215,274,62,2,0
Volusia,0515 515,5th Dist Crt of Appeal - Sasso,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Sasso,,Under Votes,,526,221,236,69,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Wallis,,Yes,,1438,610,658,170,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Wallis,,No,,560,220,280,56,4,0
Volusia,0515 515,5th Dist Crt of Appeal - Wallis,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,5th Dist Crt of Appeal - Wallis,,Under Votes,,517,214,233,70,0,0
Volusia,0515 515,Circuit Judge,,Joan Anthony,,1233,476,639,115,3,0
Volusia,0515 515,Circuit Judge,,Dan Hilbert,,820,374,326,119,1,0
Volusia,0515 515,Circuit Judge,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,Circuit Judge,,Under Votes,,462,194,206,62,0,0
Volusia,0515 515,County Council Chair,,Jeff Brower,,1333,593,585,155,0,0
Volusia,0515 515,County Council Chair,,"Deborah A. ""Deb"" Denys",,810,297,418,91,4,0
Volusia,0515 515,County Council Chair,,Over Votes,,2,1,0,1,0,0
Volusia,0515 515,County Council Chair,,Under Votes,,370,153,168,49,0,0
Volusia,0515 515,County Council Member District 4,,Barbara Bonarrigo,,871,371,380,118,2,0
Volusia,0515 515,County Council Member District 4,,Heather Post,,1241,513,596,130,2,0
Volusia,0515 515,County Council Member District 4,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,County Council Member District 4,,Under Votes,,403,160,195,48,0,0
Volusia,0515 515,Soil & Water Conservation Seat 2,,John Nelson,,1425,601,645,178,1,0
Volusia,0515 515,Soil & Water Conservation Seat 2,,Wesley Wayne Wilson Jr,,529,214,258,54,3,0
Volusia,0515 515,Soil & Water Conservation Seat 2,,Over Votes,,1,1,0,0,0,0
Volusia,0515 515,Soil & Water Conservation Seat 2,,Under Votes,,560,228,268,64,0,0
Volusia,0515 515,Soil & Water Conservation Seat 4,,Wendy Anderson,,1227,492,604,131,0,0
Volusia,0515 515,Soil & Water Conservation Seat 4,,Barbara Deering,,775,346,325,100,4,0
Volusia,0515 515,Soil & Water Conservation Seat 4,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,Soil & Water Conservation Seat 4,,Under Votes,,513,206,242,65,0,0
Volusia,0515 515,Ormond Beach Mayor,,Rob Bridger,,1165,430,631,104,0,0
Volusia,0515 515,Ormond Beach Mayor,,Bill Partington,,1097,513,426,154,4,0
Volusia,0515 515,Ormond Beach Mayor,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,Ormond Beach Mayor,,Under Votes,,253,101,114,38,0,0
Volusia,0515 515,Ormond Beach Commissioner Zone 2,,Troy Kent,,1219,542,509,166,2,0
Volusia,0515 515,Ormond Beach Commissioner Zone 2,,Ken Smith,,923,351,485,85,2,0
Volusia,0515 515,Ormond Beach Commissioner Zone 2,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,Ormond Beach Commissioner Zone 2,,Under Votes,,373,151,177,45,0,0
Volusia,0515 515,Amendment 1 - Citzenship Requirement,,Yes,,1837,768,821,248,0,0
Volusia,0515 515,Amendment 1 - Citzenship Requirement,,No,,498,197,271,26,4,0
Volusia,0515 515,Amendment 1 - Citzenship Requirement,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,Amendment 1 - Citzenship Requirement,,Under Votes,,180,79,79,22,0,0
Volusia,0515 515,Amendment 2 - Minimum Wage,,Yes,,1461,536,782,141,2,0
Volusia,0515 515,Amendment 2 - Minimum Wage,,No,,903,439,327,135,2,0
Volusia,0515 515,Amendment 2 - Minimum Wage,,Over Votes,,2,2,0,0,0,0
Volusia,0515 515,Amendment 2 - Minimum Wage,,Under Votes,,149,67,62,20,0,0
Volusia,0515 515,Amendment 3 - Primary Elections,,Yes,,1216,447,623,145,1,0
Volusia,0515 515,Amendment 3 - Primary Elections,,No,,1076,507,453,113,3,0
Volusia,0515 515,Amendment 3 - Primary Elections,,Over Votes,,2,0,2,0,0,0
Volusia,0515 515,Amendment 3 - Primary Elections,,Under Votes,,221,90,93,38,0,0
Volusia,0515 515,Amendment 4 - Apprl Const. Amendment,,Yes,,1056,506,405,143,2,0
Volusia,0515 515,Amendment 4 - Apprl Const. Amendment,,No,,1203,437,655,109,2,0
Volusia,0515 515,Amendment 4 - Apprl Const. Amendment,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,Amendment 4 - Apprl Const. Amendment,,Under Votes,,256,101,111,44,0,0
Volusia,0515 515,Amendment 5 - Homestead,,Property Taxes,,,,,,,
Volusia,0515 515,Amendment 5 - Homestead,,Yes,,1486,639,673,173,1,0
Volusia,0515 515,Amendment 5 - Homestead,,No,,725,282,365,75,3,0
Volusia,0515 515,Amendment 5 - Homestead,,Over Votes,,1,1,0,0,0,0
Volusia,0515 515,Amendment 5 - Homestead,,Under Votes,,303,122,133,48,0,0
Volusia,0515 515,Amendment 6 - Ad Valorem Tax Discount,,Yes,,1885,795,868,219,3,0
Volusia,0515 515,Amendment 6 - Ad Valorem Tax Discount,,No,,385,149,202,33,1,0
Volusia,0515 515,Amendment 6 - Ad Valorem Tax Discount,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,Amendment 6 - Ad Valorem Tax Discount,,Under Votes,,245,100,101,44,0,0
Volusia,0515 515,Volusia ECHO,,Yes (For Bonds),,1750,679,879,188,4,0
Volusia,0515 515,Volusia ECHO,,No (Against Bonds),,509,255,190,64,0,0
Volusia,0515 515,Volusia ECHO,,Over Votes,,0,0,0,0,0,0
Volusia,0515 515,Volusia ECHO,,Under Votes,,256,110,102,44,0,0
Volusia,0515 515,Volusia Forever,,Yes (For Bonds),,1851,722,927,198,4,0
Volusia,0515 515,Volusia Forever,,No (Against Bonds),,423,220,148,55,0,0
Volusia,0515 515,Volusia Forever,,Over Votes,,1,1,0,0,0,0
Volusia,0515 515,Volusia Forever,,Under Votes,,240,101,96,43,0,0
Volusia,0516 516,President,,Donald J. Trump,REP,1309,528,518,261,2,0
Volusia,0516 516,President,,Joseph R. Biden,DEM,841,230,535,75,1,0
Volusia,0516 516,President,,Jo Jorgensen,LPF,12,2,5,5,0,0
Volusia,0516 516,President,,"Roque ""Rocky"" De La Fuente",REF,2,0,1,1,0,0
Volusia,0516 516,President,,Gloria La Riva,PSL,1,1,0,0,0,0
Volusia,0516 516,President,,Howie Hawkins,GRE,4,0,2,2,0,0
Volusia,0516 516,President,,Don Blankenship,CPF,3,1,1,1,0,0
Volusia,0516 516,President,,WRITE-IN,,3,0,1,2,0,0
Volusia,0516 516,President,,Over Votes,,1,0,1,0,0,0
Volusia,0516 516,President,,Under Votes,,15,2,12,1,0,0
Volusia,0516 516,U.S. House,6,Michael Waltz,REP,1348,539,548,261,0,0
Volusia,0516 516,U.S. House,6,Clint Curtis,DEM,751,201,483,65,2,0
Volusia,0516 516,U.S. House,6,WRITE-IN,,13,0,8,5,0,0
Volusia,0516 516,U.S. House,6,Over Votes,,0,0,0,0,0,0
Volusia,0516 516,U.S. House,6,Under Votes,,79,24,37,17,1,0
Volusia,0516 516,State Attorney 7th Judicial Circuit,,R.J. Larizza,REP,1356,534,572,249,1,0
Volusia,0516 516,State Attorney 7th Judicial Circuit,,Don Dempsey,,657,185,397,75,0,0
Volusia,0516 516,State Attorney 7th Judicial Circuit,,Over Votes,,1,1,0,0,0,0
Volusia,0516 516,State Attorney 7th Judicial Circuit,,Under Votes,,177,44,107,24,2,0
Volusia,0516 516,State Senate,7,Travis J. Hutson,REP,1307,526,526,254,1,0
Volusia,0516 516,State Senate,7,Heather Hunter,DEM,761,202,488,70,1,0
Volusia,0516 516,State Senate,7,WRITE-IN,,5,2,3,0,0,0
Volusia,0516 516,State Senate,7,Over Votes,,1,1,0,0,0,0
Volusia,0516 516,State Senate,7,Under Votes,,117,33,59,24,1,0
Volusia,0516 516,State House,25,Tom Leek,REP,1405,558,578,269,0,0
Volusia,0516 516,State House,25,Sarah Zutter,DEM,648,167,430,49,2,0
Volusia,0516 516,State House,25,"Joseph ""Joe"" Hannoush (LPF)",,50,17,21,12,0,0
Volusia,0516 516,State House,25,Over Votes,,0,0,0,0,0,0
Volusia,0516 516,State House,25,Under Votes,,88,22,47,18,1,0
Volusia,0516 516,Supreme Court - Carlos G. Muniz,,Yes,,1237,467,560,208,2,0
Volusia,0516 516,Supreme Court - Carlos G. Muniz,,No,,514,159,282,73,0,0
Volusia,0516 516,Supreme Court - Carlos G. Muniz,,Over Votes,,0,0,0,0,0,0
Volusia,0516 516,Supreme Court - Carlos G. Muniz,,Under Votes,,440,138,234,67,1,0
Volusia,0516 516,5th Dist Crt of Appeal - Evander,,Yes,,1342,468,652,220,2,0
Volusia,0516 516,5th Dist Crt of Appeal - Evander,,No,,389,150,183,56,0,0
Volusia,0516 516,5th Dist Crt of Appeal - Evander,,Over Votes,,0,0,0,0,0,0
Volusia,0516 516,5th Dist Crt of Appeal - Evander,,Under Votes,,460,146,241,72,1,0
Volusia,0516 516,5th Dist Crt of Appeal - Grosshans,,Yes,,1243,454,577,210,2,0
Volusia,0516 516,5th Dist Crt of Appeal - Grosshans,,No,,483,161,258,64,0,0
Volusia,0516 516,5th Dist Crt of Appeal - Grosshans,,Over Votes,,0,0,0,0,0,0
Volusia,0516 516,5th Dist Crt of Appeal - Grosshans,,Under Votes,,465,149,241,74,1,0
Volusia,0516 516,5th Dist Crt of Appeal - Harris,,Yes,,1285,462,607,214,2,0
Volusia,0516 516,5th Dist Crt of Appeal - Harris,,No,,419,147,212,60,0,0
Volusia,0516 516,5th Dist Crt of Appeal - Harris,,Over Votes,,0,0,0,0,0,0
Volusia,0516 516,5th Dist Crt of Appeal - Harris,,Under Votes,,487,155,257,74,1,0
Volusia,0516 516,5th Dist Crt of Appeal - Orfinger,,Yes,,1394,485,685,222,2,0
Volusia,0516 516,5th Dist Crt of Appeal - Orfinger,,No,,386,143,183,60,0,0
Volusia,0516 516,5th Dist Crt of Appeal - Orfinger,,Over Votes,,0,0,0,0,0,0
Volusia,0516 516,5th Dist Crt of Appeal - Orfinger,,Under Votes,,411,136,208,66,1,0
Volusia,0516 516,5th Dist Crt of Appeal - Sasso,,Yes,,1229,438,579,210,2,0
Volusia,0516 516,5th Dist Crt of Appeal - Sasso,,No,,450,159,230,61,0,0
Volusia,0516 516,5th Dist Crt of Appeal - Sasso,,Over Votes,,0,0,0,0,0,0
Volusia,0516 516,5th Dist Crt of Appeal - Sasso,,Under Votes,,512,167,267,77,1,0
