county,precinct,office,district,candidate,party,votes,absentee,early_voting,election_day
Sumter,0118 118 FIRST UNITED METH,State House,33,Under Votes,,85,,,
Sumter,0118 118 FIRST UNITED METH,Board of County Commissioners District 1,,Gary Search,REP,1670,,,
Sumter,0118 118 FIRST UNITED METH,Board of County Commissioners District 1,,Larry J. Green,,434,190,174,70
Sumter,0118 118 FIRST UNITED METH,Board of County Commissioners District 1,,Over Votes,,1,,,
Sumter,0118 118 FIRST UNITED METH,Board of County Commissioners District 1,,Under Votes,,121,,,
Sumter,0118 118 FIRST UNITED METH,Justice of the Supreme Court Carlos G. Muniz,,Yes,,1381,,,
Sumter,0118 118 FIRST UNITED METH,Justice of the Supreme Court Carlos G. Muniz,,No,,518,150,269,99
Sumter,0118 118 FIRST UNITED METH,Justice of the Supreme Court Carlos G. Muniz,,Over Votes,,0,0,0,0
Sumter,0118 118 FIRST UNITED METH,Justice of the Supreme Court Carlos G. Muniz,,Under Votes,,327,102,161,64
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Kerry I. Evander,,Yes,,1379,,,
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Kerry I. Evander,,No,,524,138,299,87
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Kerry I. Evander,,Over Votes,,1,,,
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Kerry I. Evander,,Under Votes,,322,99,162,61
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Jamie Grosshans,,Yes,,1262,346,731,185
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Jamie Grosshans,,No,,544,,,
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Jamie Grosshans,,Over Votes,,2,,,
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Jamie Grosshans,,Under Votes,,418,112,168,138
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal John M. Harris,,Yes,,1414,,,
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal John M. Harris,,No,,485,143,259,83
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal John M. Harris,,Over Votes,,0,0,0,0
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal John M. Harris,,Under Votes,,327,99,165,63
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Richard B. Orfinger,,Yes,,1350,,,
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Richard B. Orfinger,,No,,534,144,298,92
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Richard B. Orfinger,,Over Votes,,1,,,
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Richard B. Orfinger,,Under Votes,,341,107,172,62
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Meredith Sasso,,Yes,,1389,,,
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Meredith Sasso,,No,,497,137,260,100
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Meredith Sasso,,Over Votes,,1,,,
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal Meredith Sasso,,Under Votes,,339,105,172,62
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal F. Rand Wallis,,Yes,,1401,,,
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal F. Rand Wallis,,No,,478,136,246,96
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal F. Rand Wallis,,Over Votes,,0,0,0,0
Sumter,0118 118 FIRST UNITED METH,Fifth District Court of Appeal F. Rand Wallis,,Under Votes,,347,106,175,66
Sumter,0118 118 FIRST UNITED METH,No. 1 Constitutional Amendment,,Yes,,1869,478,1004,387
Sumter,0118 118 FIRST UNITED METH,No. 1 Constitutional Amendment,,No,,268,,,
Sumter,0118 118 FIRST UNITED METH,No. 1 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0118 118 FIRST UNITED METH,No. 1 Constitutional Amendment,,Under Votes,,89,,,
Sumter,0118 118 FIRST UNITED METH,No. 2 Constitutional Amendment,,Yes,,947,,,
Sumter,0118 118 FIRST UNITED METH,No. 2 Constitutional Amendment,,No,,1185,233,697,255
Sumter,0118 118 FIRST UNITED METH,No. 2 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0118 118 FIRST UNITED METH,No. 2 Constitutional Amendment,,Under Votes,,94,,,
Sumter,0118 118 FIRST UNITED METH,No. 3 Constitutional Amendment,,Yes,,1138,,,
Sumter,0118 118 FIRST UNITED METH,No. 3 Constitutional Amendment,,No,,860,208,494,158
Sumter,0118 118 FIRST UNITED METH,No. 3 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0118 118 FIRST UNITED METH,No. 3 Constitutional Amendment,,Under Votes,,228,52,112,64
Sumter,0118 118 FIRST UNITED METH,No. 4 Constitutional Amendment,,Yes,,1052,,,
Sumter,0118 118 FIRST UNITED METH,No. 4 Constitutional Amendment,,No,,920,291,462,167
Sumter,0118 118 FIRST UNITED METH,No. 4 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0118 118 FIRST UNITED METH,No. 4 Constitutional Amendment,,Under Votes,,254,60,123,71
Sumter,0118 118 FIRST UNITED METH,No. 5 Constitutional Amendment,,Yes,,1433,,,
Sumter,0118 118 FIRST UNITED METH,No. 5 Constitutional Amendment,,No,,569,175,288,106
Sumter,0118 118 FIRST UNITED METH,No. 5 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0118 118 FIRST UNITED METH,No. 5 Constitutional Amendment,,Under Votes,,224,47,113,64
Sumter,0118 118 FIRST UNITED METH,No. 6 Constitutional Amendment,,Yes,,1772,,,
Sumter,0118 118 FIRST UNITED METH,No. 6 Constitutional Amendment,,No,,251,67,143,41
Sumter,0118 118 FIRST UNITED METH,No. 6 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0118 118 FIRST UNITED METH,No. 6 Constitutional Amendment,,Under Votes,,202,36,108,58
Sumter,0119 119 CENTER HILL COMM,Registered Voters,,,,1205,,,
Sumter,0119 119 CENTER HILL COMM,Ballots Cast,,,,918,210,326,382
Sumter,0119 119 CENTER HILL COMM,Ballots Cast Blank,,,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,President,,Donald J. Trump,REP,721,118,278,325
Sumter,0119 119 CENTER HILL COMM,President,,Joseph R. Biden,DEM,188,91,45,52
Sumter,0119 119 CENTER HILL COMM,President,,Jo Jorgensen,LPF,5,,,
Sumter,0119 119 CENTER HILL COMM,President,,"Roque ""Rocky"" De La Fuente",REF,1,,,
Sumter,0119 119 CENTER HILL COMM,President,,Gloria La Riva,PSL,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,President,,Howie Hawkins,GRE,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,President,,Don Blankenship,CPF,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,President,,WRITE-IN,,3,,,
Sumter,0119 119 CENTER HILL COMM,President,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,President,,Under Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,U.S. House,11,Daniel Webster,REP,718,118,278,322
Sumter,0119 119 CENTER HILL COMM,U.S. House,11,Dana Marie Cottrell,DEM,185,91,42,52
Sumter,0119 119 CENTER HILL COMM,U.S. House,11,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,U.S. House,11,Under Votes,,15,,,
Sumter,0119 119 CENTER HILL COMM,State House,33,Brett T. Hage,REP,692,116,269,307
Sumter,0119 119 CENTER HILL COMM,State House,33,"Mamie ""Dee"" Melvin",DEM,90,44,60,
Sumter,0119 119 CENTER HILL COMM,State House,33,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,State House,33,Under Votes,,32,,,
Sumter,0119 119 CENTER HILL COMM,Board of County Commissioners District 1,,Gary Search,REP,700,123,269,308
Sumter,0119 119 CENTER HILL COMM,Board of County Commissioners District 1,,Larry J. Green,,176,80,40,56
Sumter,0119 119 CENTER HILL COMM,Board of County Commissioners District 1,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,Board of County Commissioners District 1,,Under Votes,,42,,,
Sumter,0119 119 CENTER HILL COMM,Justice of the Supreme Court Carlos G. Muniz,,Yes,,568,129,209,230
Sumter,0119 119 CENTER HILL COMM,Justice of the Supreme Court Carlos G. Muniz,,No,,220,62,74,84
Sumter,0119 119 CENTER HILL COMM,Justice of the Supreme Court Carlos G. Muniz,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,Justice of the Supreme Court Carlos G. Muniz,,Under Votes,,130,,,
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Kerry I. Evander,,Yes,,553,142,191,220
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Kerry I. Evander,,No,,236,52,88,96
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Kerry I. Evander,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Kerry I. Evander,,Under Votes,,129,,,
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Jamie Grosshans,,Yes,,576,131,216,229
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Jamie Grosshans,,No,,202,55,62,85
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Jamie Grosshans,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Jamie Grosshans,,Under Votes,,140,,,
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal John M. Harris,,Yes,,599,148,221,230
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal John M. Harris,,No,,189,47,57,85
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal John M. Harris,,Over Votes,,1,,,
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal John M. Harris,,Under Votes,,129,,,
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Richard B. Orfinger,,Yes,,569,143,203,223
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Richard B. Orfinger,,No,,217,50,75,92
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Richard B. Orfinger,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Richard B. Orfinger,,Under Votes,,132,,,
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Meredith Sasso,,Yes,,592,146,220,226
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Meredith Sasso,,No,,191,47,57,87
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Meredith Sasso,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal Meredith Sasso,,Under Votes,,135,,,
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal F. Rand Wallis,,Yes,,602,147,218,237
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal F. Rand Wallis,,No,,178,45,56,77
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal F. Rand Wallis,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,Fifth District Court of Appeal F. Rand Wallis,,Under Votes,,138,,,
Sumter,0119 119 CENTER HILL COMM,No. 1 Constitutional Amendment,,Yes,,781,171,285,325
Sumter,0119 119 CENTER HILL COMM,No. 1 Constitutional Amendment,,No,,102,38,30,34
Sumter,0119 119 CENTER HILL COMM,No. 1 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,No. 1 Constitutional Amendment,,Under Votes,,35,,,
Sumter,0119 119 CENTER HILL COMM,No. 2 Constitutional Amendment,,Yes,,355,118,106,131
Sumter,0119 119 CENTER HILL COMM,No. 2 Constitutional Amendment,,No,,530,88,209,233
Sumter,0119 119 CENTER HILL COMM,No. 2 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0119 119 CENTER HILL COMM,No. 2 Constitutional Amendment,,Under Votes,,32,,,
Sumter,0119 119 CENTER HILL COMM,No. 3 Constitutional Amendment,,Yes,,452,120,129,203
Sumter,0119 119 CENTER HILL COMM,No. 3 Constitutional Amendment,,No,,392,79,161,152
Sumter,0119 119 CENTER HILL COMM,No. 3 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,No. 3 Constitutional Amendment,,Under Votes,,74,,,
Sumter,0119 119 CENTER HILL COMM,No. 4 Constitutional Amendment,,Yes,,461,89,173,199
Sumter,0119 119 CENTER HILL COMM,No. 4 Constitutional Amendment,,No,,375,109,118,148
Sumter,0119 119 CENTER HILL COMM,No. 4 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,No. 4 Constitutional Amendment,,Under Votes,,82,,,
Sumter,0119 119 CENTER HILL COMM,No. 5 Constitutional Amendment,,Yes,,596,154,218,224
Sumter,0119 119 CENTER HILL COMM,No. 5 Constitutional Amendment,,No,,229,41,69,119
Sumter,0119 119 CENTER HILL COMM,No. 5 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,No. 5 Constitutional Amendment,,Under Votes,,93,,,
Sumter,0119 119 CENTER HILL COMM,No. 6 Constitutional Amendment,,Yes,,774,183,274,317
Sumter,0119 119 CENTER HILL COMM,No. 6 Constitutional Amendment,,No,,74,14,22,38
Sumter,0119 119 CENTER HILL COMM,No. 6 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0119 119 CENTER HILL COMM,No. 6 Constitutional Amendment,,Under Votes,,70,,,
Sumter,0120 120 BUSHNELL COMM,Registered Voters,,,,6360,,,
Sumter,0120 120 BUSHNELL COMM,Ballots Cast,,,,4763,2141,1782,840
Sumter,0120 120 BUSHNELL COMM,Ballots Cast Blank,,,,1,,,
Sumter,0120 120 BUSHNELL COMM,President,,Donald J. Trump,REP,3280,1151,1445,684
Sumter,0120 120 BUSHNELL COMM,President,,Joseph R. Biden,DEM,1407,956,321,130
Sumter,0120 120 BUSHNELL COMM,President,,Jo Jorgensen,LPF,46,,,
Sumter,0120 120 BUSHNELL COMM,President,,"Roque ""Rocky"" De La Fuente",REF,1,,,
Sumter,0120 120 BUSHNELL COMM,President,,Gloria La Riva,PSL,4,,,
Sumter,0120 120 BUSHNELL COMM,President,,Howie Hawkins,GRE,1,,,
Sumter,0120 120 BUSHNELL COMM,President,,Don Blankenship,CPF,3,,,
Sumter,0120 120 BUSHNELL COMM,President,,WRITE-IN,,9,,,
Sumter,0120 120 BUSHNELL COMM,President,,Over Votes,,6,,,
Sumter,0120 120 BUSHNELL COMM,President,,Under Votes,,6,,,
Sumter,0120 120 BUSHNELL COMM,U.S. House,11,Daniel Webster,REP,3296,1188,1429,679
Sumter,0120 120 BUSHNELL COMM,U.S. House,11,Dana Marie Cottrell,DEM,1337,894,312,131
Sumter,0120 120 BUSHNELL COMM,U.S. House,11,Over Votes,,0,0,0,0
Sumter,0120 120 BUSHNELL COMM,U.S. House,11,Under Votes,,130,59,41,30
Sumter,0120 120 BUSHNELL COMM,State House,33,Brett T. Hage,REP,3235,1154,1415,666
Sumter,0120 120 BUSHNELL COMM,State House,33,"Mamie ""Dee"" Melvin",DEM,904,304,135,
Sumter,0120 120 BUSHNELL COMM,State House,33,Over Votes,,0,0,0,0
Sumter,0120 120 BUSHNELL COMM,State House,33,Under Votes,,185,83,63,39
Sumter,0120 120 BUSHNELL COMM,Board of County Commissioners District 1,,Gary Search,REP,3333,1268,1417,648
Sumter,0120 120 BUSHNELL COMM,Board of County Commissioners District 1,,Larry J. Green,,1123,717,266,140
Sumter,0120 120 BUSHNELL COMM,Board of County Commissioners District 1,,Over Votes,,0,0,0,0
Sumter,0120 120 BUSHNELL COMM,Board of County Commissioners District 1,,Under Votes,,307,156,99,52
Sumter,0120 120 BUSHNELL COMM,Justice of the Supreme Court Carlos G. Muniz,,Yes,,2894,1210,1138,546
Sumter,0120 120 BUSHNELL COMM,Justice of the Supreme Court Carlos G. Muniz,,No,,1206,599,423,184
Sumter,0120 120 BUSHNELL COMM,Justice of the Supreme Court Carlos G. Muniz,,Over Votes,,4,,,
Sumter,0120 120 BUSHNELL COMM,Justice of the Supreme Court Carlos G. Muniz,,Under Votes,,659,332,218,109
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Kerry I. Evander,,Yes,,2958,1327,1097,534
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Kerry I. Evander,,No,,1105,467,444,194
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Kerry I. Evander,,Over Votes,,1,,,
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Kerry I. Evander,,Under Votes,,699,347,240,112
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Jamie Grosshans,,Yes,,2867,1193,1124,550
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Jamie Grosshans,,No,,1069,507,395,167
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Jamie Grosshans,,Over Votes,,1,,,
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Jamie Grosshans,,Under Votes,,826,440,263,123
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal John M. Harris,,Yes,,3056,1345,1154,557
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal John M. Harris,,No,,989,446,376,167
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal John M. Harris,,Over Votes,,2,0,,
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal John M. Harris,,Under Votes,,716,350,251,115
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Richard B. Orfinger,,Yes,,2907,1305,1072,530
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Richard B. Orfinger,,No,,1139,488,456,195
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Richard B. Orfinger,,Over Votes,,0,0,0,0
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Richard B. Orfinger,,Under Votes,,717,348,254,115
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Meredith Sasso,,Yes,,2958,1284,1134,540
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Meredith Sasso,,No,,1077,506,389,182
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Meredith Sasso,,Over Votes,,1,,,
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal Meredith Sasso,,Under Votes,,727,350,259,118
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal F. Rand Wallis,,Yes,,2993,1309,1137,547
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal F. Rand Wallis,,No,,1047,484,389,174
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal F. Rand Wallis,,Over Votes,,0,0,0,0
Sumter,0120 120 BUSHNELL COMM,Fifth District Court of Appeal F. Rand Wallis,,Under Votes,,723,348,256,119
Sumter,0120 120 BUSHNELL COMM,No. 1 Constitutional Amendment,,Yes,,3869,1609,1514,746
Sumter,0120 120 BUSHNELL COMM,No. 1 Constitutional Amendment,,No,,711,463,198,50
Sumter,0120 120 BUSHNELL COMM,No. 1 Constitutional Amendment,,Over Votes,,2,,,
Sumter,0120 120 BUSHNELL COMM,No. 1 Constitutional Amendment,,Under Votes,,181,69,69,43
Sumter,0120 120 BUSHNELL COMM,No. 2 Constitutional Amendment,,Yes,,2320,1290,706,324
Sumter,0120 120 BUSHNELL COMM,No. 2 Constitutional Amendment,,No,,2261,788,998,475
Sumter,0120 120 BUSHNELL COMM,No. 2 Constitutional Amendment,,Over Votes,,3,,,
Sumter,0120 120 BUSHNELL COMM,No. 2 Constitutional Amendment,,Under Votes,,179,63,76,40
Sumter,0120 120 BUSHNELL COMM,No. 3 Constitutional Amendment,,Yes,,2382,1120,828,434
Sumter,0120 120 BUSHNELL COMM,No. 3 Constitutional Amendment,,No,,1956,884,774,298
Sumter,0120 120 BUSHNELL COMM,No. 3 Constitutional Amendment,,Over Votes,,4,,,
Sumter,0120 120 BUSHNELL COMM,No. 3 Constitutional Amendment,,Under Votes,,421,137,177,107
Sumter,0120 120 BUSHNELL COMM,No. 4 Constitutional Amendment,,Yes,,2219,858,944,417
Sumter,0120 120 BUSHNELL COMM,No. 4 Constitutional Amendment,,No,,2106,1140,664,302
Sumter,0120 120 BUSHNELL COMM,No. 4 Constitutional Amendment,,Over Votes,,4,,,
Sumter,0120 120 BUSHNELL COMM,No. 4 Constitutional Amendment,,Under Votes,,434,143,172,119
Sumter,0120 120 BUSHNELL COMM,No. 5 Constitutional Amendment,,Yes,,3116,1446,1149,521
Sumter,0120 120 BUSHNELL COMM,No. 5 Constitutional Amendment,,No,,1147,495,450,202
Sumter,0120 120 BUSHNELL COMM,No. 5 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0120 120 BUSHNELL COMM,No. 5 Constitutional Amendment,,Under Votes,,499,200,182,117
Sumter,0120 120 BUSHNELL COMM,No. 6 Constitutional Amendment,,Yes,,3963,1825,1451,687
Sumter,0120 120 BUSHNELL COMM,No. 6 Constitutional Amendment,,No,,406,188,169,49
Sumter,0120 120 BUSHNELL COMM,No. 6 Constitutional Amendment,,Over Votes,,3,,,
Sumter,0120 120 BUSHNELL COMM,No. 6 Constitutional Amendment,,Under Votes,,391,128,160,103
Sumter,0121 121 INDIAN HILL BAPT,Registered Voters,,,,2016,,,
Sumter,0121 121 INDIAN HILL BAPT,Ballots Cast,,,,1512,,,
Sumter,0121 121 INDIAN HILL BAPT,Ballots Cast Blank,,,,0,0,0,0
Sumter,0121 121 INDIAN HILL BAPT,President,,Donald J. Trump,REP,1180,,,
Sumter,0121 121 INDIAN HILL BAPT,President,,Joseph R. Biden,DEM,312,142,105,65
Sumter,0121 121 INDIAN HILL BAPT,President,,Jo Jorgensen,LPF,9,,,
Sumter,0121 121 INDIAN HILL BAPT,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Sumter,0121 121 INDIAN HILL BAPT,President,,Gloria La Riva,PSL,1,,,
Sumter,0121 121 INDIAN HILL BAPT,President,,Howie Hawkins,GRE,0,0,0,0
Sumter,0121 121 INDIAN HILL BAPT,President,,Don Blankenship,CPF,2,,,
Sumter,0121 121 INDIAN HILL BAPT,President,,WRITE-IN,,2,,,
Sumter,0121 121 INDIAN HILL BAPT,President,,Over Votes,,3,,,
Sumter,0121 121 INDIAN HILL BAPT,President,,Under Votes,,3,,,
Sumter,0121 121 INDIAN HILL BAPT,U.S. House,11,Daniel Webster,REP,1175,,,
Sumter,0121 121 INDIAN HILL BAPT,U.S. House,11,Dana Marie Cottrell,DEM,297,133,100,64
Sumter,0121 121 INDIAN HILL BAPT,U.S. House,11,Over Votes,,2,,,
Sumter,0121 121 INDIAN HILL BAPT,U.S. House,11,Under Votes,,38,,,
Sumter,0121 121 INDIAN HILL BAPT,State House,33,Brett T. Hage,REP,1143,,,
Sumter,0121 121 INDIAN HILL BAPT,State House,33,"Mamie ""Dee"" Melvin",DEM,135,99,68,
Sumter,0121 121 INDIAN HILL BAPT,State House,33,Over Votes,,0,0,0,0
Sumter,0121 121 INDIAN HILL BAPT,State House,33,Under Votes,,67,,,
Sumter,0121 121 INDIAN HILL BAPT,Board of County Commissioners District 1,,Gary Search,REP,1171,265,501,405
Sumter,0121 121 INDIAN HILL BAPT,Board of County Commissioners District 1,,Larry J. Green,,249,103,86,60
Sumter,0121 121 INDIAN HILL BAPT,Board of County Commissioners District 1,,Over Votes,,0,0,0,0
Sumter,0121 121 INDIAN HILL BAPT,Board of County Commissioners District 1,,Under Votes,,92,,,
Sumter,0121 121 INDIAN HILL BAPT,Justice of the Supreme Court Carlos G. Muniz,,Yes,,935,,,
Sumter,0121 121 INDIAN HILL BAPT,Justice of the Supreme Court Carlos G. Muniz,,No,,400,115,158,127
Sumter,0121 121 INDIAN HILL BAPT,Justice of the Supreme Court Carlos G. Muniz,,Over Votes,,1,,,
Sumter,0121 121 INDIAN HILL BAPT,Justice of the Supreme Court Carlos G. Muniz,,Under Votes,,176,41,82,53
Sumter,0121 121 INDIAN HILL BAPT,Fifth District Court of Appeal Kerry I. Evander,,Yes,,916,259,352,305
Sumter,0121 121 INDIAN HILL BAPT,Fifth District Court of Appeal Kerry I. Evander,,No,,408,,,
Sumter,0121 121 INDIAN HILL BAPT,Fifth District Court of Appeal Kerry I. Evander,,Over Votes,,0,0,0,0
Sumter,0121 121 INDIAN HILL BAPT,Fifth District Court of Appeal Kerry I. Evander,,Under Votes,,188,47,81,60
Sumter,0121 121 INDIAN HILL BAPT,Fifth District Court of Appeal Jamie Grosshans,,Yes,,922,,,
Sumter,0121 121 INDIAN HILL BAPT,Fifth District Court of Appeal Jamie Grosshans,,No,,371,96,160,115
Sumter,0121 121 INDIAN HILL BAPT,Fifth District Court of Appeal Jamie Grosshans,,Over Votes,,0,0,0,0
